"FundingOrgName","ProjectReference","LeadROName","Department","ProjectCategory","PISurname","PIFirstName","PIOtherNames","PI ORCID iD","StudentSurname","StudentFirstName","StudentOtherNames","Student ORCID iD","Title","StartDate","EndDate","AwardPounds","ExpenditurePounds","Region","Status","GTRProjectUrl","ProjectId","FundingOrgId","LeadROId","PIId","School","College"
"MRC","MR/P001823/1","University of Edinburgh","Centre for Clinical Brain Sciences","Fellowship","Wilkinson","Timothy",NA,"http://orcid.org/0000-0001-8952-0982",NA,NA,NA,NA,"Predicting dementia outcomes using simple, non-invasive assessments: a prospective population-based study","31/07/2016","30/07/2019",207015,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=MR/P001823/1","A2D19DAF-303E-4487-86F8-7AA53E4A9F32","C008C651-F5B0-4859-A334-5F574AB6B57C","2DB7ED73-8E89-457A-A395-FAC12F929C1A","D151D212-8E9F-48E2-BB4B-1827BA390C9D","Medical School","College of Medicine & Veterinary Medicine"
"MRC","MR/M022838/1","University of Edinburgh","Centre for Discovery Brain Sciences","Research Grant","Ludwig","Mike",NA,NA,NA,NA,NA,NA,"Vasopressin and the retina","31/07/2015","30/07/2018",619608,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=MR/M022838/1","6E2331AD-4C39-4CAC-93B9-6E6287D90FC7","C008C651-F5B0-4859-A334-5F574AB6B57C","2DB7ED73-8E89-457A-A395-FAC12F929C1A","3EE74935-275D-4B5F-AEA6-B58B1697C238","Medical School","College of Medicine & Veterinary Medicine"
"BBSRC","BB/R009309/1","University of Edinburgh","Roslin Institute","Research Grant","Enright","Jessica Anne",NA,NA,NA,NA,NA,NA,"Resistance: Understanding the impact of management agreements on reducing evolution of resistance in agriculture - sea lice management as an exemplar","17/07/2018","30/08/2019",311384,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/R009309/1","F18613A3-EB70-4625-A925-603EEE012376","2512EF1C-401B-4222-9869-A770D4C5FAC7","2DB7ED73-8E89-457A-A395-FAC12F929C1A","0B9A5195-FD83-4A27-BC53-3DB16504CDD5","Royal (Dick) School of Veterinary Science","College of Medicine & Veterinary Medicine"
"BBSRC","BB/N006178/1","University of Edinburgh","The Roslin Institute","Research Grant","Hickey","John","Micheal",NA,NA,NA,NA,NA,"Analysis of quantitative genetic traits in a huge data set","30/04/2016","29/04/2019",657911,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/N006178/1","850F6F0A-5A68-4720-BC82-CEA770AB6708","2512EF1C-401B-4222-9869-A770D4C5FAC7","2DB7ED73-8E89-457A-A395-FAC12F929C1A","77EAFF72-9A8B-4F11-9BE4-832B5A83E14D","Royal (Dick) School of Veterinary Science","College of Medicine & Veterinary Medicine"
"NERC","NE/D009979/1","University of Edinburgh","Sch of Biological Sciences","Fellowship","Shuker","David","Michael",NA,NA,NA,NA,NA,"Testing evolutionary theory: from genome to phenotype and back again","01/01/2007","31/01/2009",490745,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/D009979/1","661F4CD1-A635-454E-B6F6-397670C3388B","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","2DB7ED73-8E89-457A-A395-FAC12F929C1A","89124664-0B2C-48D5-AA33-F9DE8ABAFF3A","School of Biological Sciences","College of Science and Engineering"
"BBSRC","BB/V019880/1","University of Edinburgh","Roslin Institute","Research Grant","Houston","Eleanor","Fiona","http://orcid.org/0000-0002-4082-2274",NA,NA,NA,NA,"21-ICRAD: Tackling chronic wasting disease in Europe","30/03/2021","30/03/2024",373928,NA,"Scotland","Active","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/V019880/1","7C20E50A-B3CD-4C99-81B9-0341903C0B7D","2512EF1C-401B-4222-9869-A770D4C5FAC7","2DB7ED73-8E89-457A-A395-FAC12F929C1A","75BB1A5A-60A6-4016-A8EF-CC1798572C7D","Royal (Dick) School of Veterinary Science","College of Medicine & Veterinary Medicine"
"MRC","MR/J012831/1","University of Edinburgh","Sch of Biological Sciences","Research Grant","Kunath","Tilo",NA,NA,NA,NA,NA,NA,"Investigation of alpha-synuclein pathogenic mechanisms with human stem cells and neurons","01/11/2012","31/10/2015",356245,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=MR/J012831/1","898F5300-8773-4C5E-ACA8-BD1E5A876376","C008C651-F5B0-4859-A334-5F574AB6B57C","2DB7ED73-8E89-457A-A395-FAC12F929C1A","13E641C2-0D68-4BB9-AF0E-FC9F477B0532","School of Biological Sciences","College of Science and Engineering"
"MRC","MR/N024524/1","University of Edinburgh","Centre for Inflammation Research","Research Grant","Saunders","Philippa",NA,"http://orcid.org/0000-0001-9051-9380",NA,NA,NA,NA,"Androgens and women's health: developing new therapies to treat endometrial disorders","31/08/2016","28/02/2021",1450703,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=MR/N024524/1","8422221F-650B-4E9E-A37D-308EC10F974D","C008C651-F5B0-4859-A334-5F574AB6B57C","2DB7ED73-8E89-457A-A395-FAC12F929C1A","EE65D606-008C-437D-A847-ED04B09F6E50","Institute for Regeneration and Repair","College of Medicine & Veterinary Medicine"
"NERC","NE/R016801/1","University of Edinburgh","Sch of Biological Sciences","Research Grant","Nussey","Daniel","Harry",NA,NA,NA,NA,NA,"The ecology within: The impact of gut ecosystem dynamics on host fitness in the wild","01/03/2019","30/08/2025",2375250,NA,"Scotland","Active","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/R016801/1","AFC6E6FA-EF9B-42E3-8BC8-A4AB669A3920","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","2DB7ED73-8E89-457A-A395-FAC12F929C1A","AB2EEDCD-28D9-49A8-95E2-FACE19B45053","School of Biological Sciences","College of Science and Engineering"
"NERC","NE/H019804/1","University of Edinburgh","Sch of Biological Sciences","Research Grant","Blaxter","Mark","Lyon",NA,NA,NA,NA,NA,"Development of optimal wet-lab and bioinformatics protocols for implementation of RAD sequencing for NERC science","01/12/2010","30/11/2011",282995,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/H019804/1","25A63996-8567-4304-B3D4-2AB127ADBCB9","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","2DB7ED73-8E89-457A-A395-FAC12F929C1A","F51FAC2E-5696-4D0D-835A-1BCFEA68154A","School of Biological Sciences","College of Science and Engineering"
"EPSRC","EP/F029306/1","University of Edinburgh","Sch of Mathematics","Research Grant","Vanneste","Jacques",NA,"http://orcid.org/0000-0002-0319-589X",NA,NA,NA,NA,"Network: Wave-flow interactions","30/06/2008","29/06/2011",59566,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/F029306/1","9A956E5C-B6FC-450C-8C9B-069977EB912A","798CB33D-C79E-4578-83F2-72606407192C","2DB7ED73-8E89-457A-A395-FAC12F929C1A","72073F6C-A5D3-41B0-BACE-84BB066C1609","School of Mathematics","College of Science and Engineering"
"BBSRC","BB/T019468/1","University of Edinburgh","Roslin Institute","Research Grant","Prendergast","James","Gordon",NA,NA,NA,NA,NA,"Beyond a single reference: Building high quality graph genomes capturing global diversity","01/11/2020","29/04/2023",436525,NA,"Scotland","Active","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/T019468/1","70E6FBDD-80B2-4FEA-B8BE-A810506683D3","2512EF1C-401B-4222-9869-A770D4C5FAC7","2DB7ED73-8E89-457A-A395-FAC12F929C1A","599FDB8C-35D0-4AB7-BCAA-9DD8064C2773","Royal (Dick) School of Veterinary Science","College of Medicine & Veterinary Medicine"
"EPSRC","EP/M018075/1","University of Edinburgh","Sch of Mathematics","Research Grant","Mackay","Tom",NA,"http://orcid.org/0000-0003-4330-1754",NA,NA,NA,NA,"Harnessing electromagnetic surface waves for optical sensing applications","30/04/2015","04/09/2016",14258,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/M018075/1","F6217CC7-4255-4CCB-97C5-3F0A978FFF4C","798CB33D-C79E-4578-83F2-72606407192C","2DB7ED73-8E89-457A-A395-FAC12F929C1A","42224837-DF08-467B-911B-F5F9EEEC4E78","School of Mathematics","College of Science and Engineering"
"EPSRC","EP/W023881/1","University of Edinburgh","Sch of Biological Sciences","Research Grant","Pilizota","Teuta",NA,NA,NA,NA,NA,NA,"Infections in complex physical environments: Life and death in the sinuses","31/03/2022","30/03/2025",898309,NA,"Scotland","Active","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/W023881/1","F489EF2A-C238-4330-B042-376313A35A53","798CB33D-C79E-4578-83F2-72606407192C","2DB7ED73-8E89-457A-A395-FAC12F929C1A","4F6884CC-F054-4D50-B1CF-3C97BAA5130E","School of Biological Sciences","College of Science and Engineering"
"EPSRC","EP/E005950/1","University of Edinburgh","Sch of Engineering","Research Grant","Bertola","Volfango",NA,NA,NA,NA,NA,NA,"Visualisation of individual polymer molecules inside impacting drops","01/12/2006","30/11/2009",205850,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/E005950/1","5B913558-2F58-40BA-8CA6-7D231F0E5601","798CB33D-C79E-4578-83F2-72606407192C","2DB7ED73-8E89-457A-A395-FAC12F929C1A","BF7CCF7A-1672-42F4-8251-95FEE6EFB6A5","School of Engineering","College of Science and Engineering"
"BBSRC","BB/H01702X/1","University of Edinburgh","Sch of Informatics","Research Grant","Sanguinetti","Guido",NA,NA,NA,NA,NA,NA,"Carbon monoxide and metal carbonyl CO-releasing molecules (CORMs) as novel antimicrobial agents - a systems approach to cellular targets and effects","14/10/2010","29/06/2014",270703,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/H01702X/1","F783B9F0-1A16-423C-B33B-81C8E4C01CEA","2512EF1C-401B-4222-9869-A770D4C5FAC7","2DB7ED73-8E89-457A-A395-FAC12F929C1A","195D8DB2-3791-4D90-BEFC-8FD98CBB9C6E","School of Informatics","College of Science and Engineering"
"BBSRC","BB/R015155/1","University of Edinburgh","The Roslin Institute","Research Grant","Prendergast","James","Gordon",NA,NA,NA,NA,NA,"GCRF-BBR: A compendium of structural variation across African cattle breeds","31/08/2018","30/08/2019",120949,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/R015155/1","BF6321E6-D28F-4EE7-9A0E-DB6454B2F62F","2512EF1C-401B-4222-9869-A770D4C5FAC7","2DB7ED73-8E89-457A-A395-FAC12F929C1A","599FDB8C-35D0-4AB7-BCAA-9DD8064C2773","Royal (Dick) School of Veterinary Science","College of Medicine & Veterinary Medicine"
"EPSRC","EP/F022239/1","University of Edinburgh","Sch of Physics and Astronomy","Other Grant","Greated","Clive",NA,NA,NA,NA,NA,NA,"SOUND in a man-made environment","30/06/2008","31/12/2011",61251,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/F022239/1","8D864020-9760-47AD-8213-C2C40F502519","798CB33D-C79E-4578-83F2-72606407192C","2DB7ED73-8E89-457A-A395-FAC12F929C1A","89D037A6-0D3B-4B60-B540-BF5AF27C7820","School of Physics and Astronomy","College of Science and Engineering"
"BBSRC","BB/W013193/1","University of Edinburgh","Sch of Engineering","Research Grant","Elfick","Alistair","Philip, David",NA,NA,NA,NA,NA,"21ENGBIO: Engineering Biology to Scale-Up Biomanufacturing of Novel Optical Materials","31/01/2022","30/11/2022",99489,NA,"Scotland","Active","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/W013193/1","84FBE4E8-486E-4277-B4E5-F219E9D126FA","2512EF1C-401B-4222-9869-A770D4C5FAC7","2DB7ED73-8E89-457A-A395-FAC12F929C1A","C5FE3846-41B8-4311-92FA-082F2B71EDD3","School of Engineering","College of Science and Engineering"
"EPSRC","EP/N033981/1","University of Edinburgh","Sch of Informatics","Research Grant","Lee","Myungjin",NA,NA,NA,NA,NA,NA,"Network Measurement as a Service","15/11/2016","31/12/2018",276977,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/N033981/1","B858F895-B7F1-4F50-BD8A-E718BC506056","798CB33D-C79E-4578-83F2-72606407192C","2DB7ED73-8E89-457A-A395-FAC12F929C1A","E476F31F-3B29-46C0-BAC6-3E51B1254126","School of Informatics","College of Science and Engineering"
"BBSRC","BB/K006487/1","University of Edinburgh","Sch of Chemistry","Research Grant","Campopiano","Dominic",NA,NA,NA,NA,NA,NA,"Exploring, evolving and exploiting coupled racemase/acylase biotransformation systems.","30/04/2013","29/04/2015",174029,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/K006487/1","CAF0E745-343F-4F1F-A100-7C1112AA150B","2512EF1C-401B-4222-9869-A770D4C5FAC7","2DB7ED73-8E89-457A-A395-FAC12F929C1A","C39D2A11-F206-4EC9-9AAC-844865F2D6B1","School of Chemistry","College of Science and Engineering"
"BBSRC","BB/V001620/1","University of Edinburgh","Sch of Chemistry","Research Grant","Campopiano","Dominic",NA,NA,NA,NA,NA,NA,"Bacterial sphingolipids - revealing hidden biosynthetic pathways of key players in host-microbe interactions.","01/11/2021","31/10/2024",400880,NA,"Scotland","Active","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/V001620/1","B9124BBC-1FF8-48CC-9B91-A70AE5E5FC8F","2512EF1C-401B-4222-9869-A770D4C5FAC7","2DB7ED73-8E89-457A-A395-FAC12F929C1A","C39D2A11-F206-4EC9-9AAC-844865F2D6B1","School of Chemistry","College of Science and Engineering"
"BBSRC","BB/M003493/1","University of Edinburgh","Sch of Chemistry","Research Grant","Campopiano","Dominic",NA,NA,NA,NA,NA,NA,"The human serine palmitoyltransferase (SPT) complex; specificity, structure, regulation and inhibition.","30/01/2015","29/01/2018",563201,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/M003493/1","31CB8144-425B-4EAD-B7CB-98576DC3D2E9","2512EF1C-401B-4222-9869-A770D4C5FAC7","2DB7ED73-8E89-457A-A395-FAC12F929C1A","C39D2A11-F206-4EC9-9AAC-844865F2D6B1","School of Chemistry","College of Science and Engineering"
"BBSRC","BB/L01808X/1","University of Edinburgh","Biomedical Sciences","Research Grant","Bachmann","Till",NA,NA,NA,NA,NA,NA,"Towards electrochemically controlled nucleic acid-amplification strategies","01/03/2014","28/02/2015",140653,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/L01808X/1","7E26C9AA-31FC-4832-8AA1-16AFD5E784A6","2512EF1C-401B-4222-9869-A770D4C5FAC7","2DB7ED73-8E89-457A-A395-FAC12F929C1A","EFBE31E3-CF96-4CDA-8860-1862BF39F323","Medical School","College of Medicine & Veterinary Medicine"
"STFC","ST/T000872/1","University of Edinburgh","Sch of Biological Sciences","Research Grant","Barker","Daniel",NA,NA,NA,NA,NA,NA,"Byte-sized bioinformatics: introducing Big Data through computational biology","10/02/2020","09/11/2020",49227,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ST/T000872/1","EAFDCACD-1955-4B3F-8A33-11BFD85CD428","D7F4F462-0518-4784-908A-D12633C139B3","2DB7ED73-8E89-457A-A395-FAC12F929C1A","6F79C3A3-577B-4B8E-9527-6EEAAA6F4F18","School of Biological Sciences","College of Science and Engineering"
"BBSRC","BB/I022147/1","University of Edinburgh","Centre for Integrative Physiology","Research Grant","Nolan","Matthew",NA,NA,NA,NA,NA,NA,"A systems approach to long-term in vivo homeostatic control of neural activity","31/08/2011","30/08/2014",643836,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/I022147/1","553F9936-312A-4B98-A555-AB5D8F22D2FE","2512EF1C-401B-4222-9869-A770D4C5FAC7","2DB7ED73-8E89-457A-A395-FAC12F929C1A","12AD0AD2-685A-4FED-ADC2-78F6F40E08E3","Medical School","College of Medicine & Veterinary Medicine"
"BBSRC","BB/P002455/1","University of Edinburgh","Centre for Discovery Brain Sciences","Research Grant","Wood","Emma","Ruth",NA,NA,NA,NA,NA,"Spatial orientation and the brain: identifying the link between neural representations of direction and location","16/01/2017","15/11/2020",242127,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/P002455/1","87902802-C00B-45D8-BD53-D143B891C423","2512EF1C-401B-4222-9869-A770D4C5FAC7","2DB7ED73-8E89-457A-A395-FAC12F929C1A","FE61D4D7-7B49-484C-9595-EFFBD1152957","Medical School","College of Medicine & Veterinary Medicine"
"EPSRC","EP/I013539/1","University of Edinburgh","Sch of Informatics","Research Grant","Topham","Nigel",NA,NA,NA,NA,NA,NA,"Dynamic Adaptation in Heterogeneous Multicore Embedded Processors","01/11/2010","30/07/2014",1217557,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/I013539/1","B78BE7B4-BFC6-4FAF-B305-28E3189A1D9D","798CB33D-C79E-4578-83F2-72606407192C","2DB7ED73-8E89-457A-A395-FAC12F929C1A","9FD43A18-2FA6-4EBF-9F46-40E96CC9B67D","School of Informatics","College of Science and Engineering"
"AHRC","AH/K002457/1","University of Edinburgh","Sch of History, Classics and Archaeology","Research Grant","Rodger","Richard",NA,NA,NA,NA,NA,NA,"MAPPING EDINBURGH'S SOCIAL HISTORY (MESH): A CAPITAL DIGITAL RESOURCE","31/08/2013","30/03/2017",633167,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/K002457/1","8A5E20E4-ACD2-4248-97A0-5D6F10AA74FC","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","2DB7ED73-8E89-457A-A395-FAC12F929C1A","748BD8EE-01E6-42A1-B098-34119BEAC487","Other","Other"
"NERC","NE/D002036/1","University of Edinburgh","Sch of Geosciences","Research Grant","Williams","Wyn",NA,"http://orcid.org/0000-0001-9210-7574",NA,NA,NA,NA,"How do magnetic interactions in nanoscale intergrowths affect palaeomagnetic interpretations?","31/08/2006","30/03/2010",427004,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/D002036/1","DE9ECD56-5019-4CEB-AB1F-591CF299BBA6","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","2DB7ED73-8E89-457A-A395-FAC12F929C1A","67CC7E1B-B873-4E67-AE5A-62728B4AA6F5","School of Geosciences","College of Science and Engineering"
"BBSRC","BB/J006351/1","University of Edinburgh","Sch of Biological Sciences","Research Grant","Boettcher","Bettina",NA,NA,NA,NA,NA,NA,"Unravelling the modular architecture of the Ccr4Not-complex","16/01/2013","29/06/2016",501385,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/J006351/1","03941FB5-09E5-4F23-A821-4F4850745BF8","2512EF1C-401B-4222-9869-A770D4C5FAC7","2DB7ED73-8E89-457A-A395-FAC12F929C1A","DB480C08-A82D-4F85-BAA1-28089CD898E5","School of Biological Sciences","College of Science and Engineering"
"ESRC","ES/K009095/1","University of Edinburgh","Sch of Philosophy Psychology & Language","Research Grant","Martin-Nieuwland","Andrea Eyleen",NA,NA,NA,NA,NA,NA,"Brain-to-brain coupling during dialogue: What sentence fragments can reveal about 'joint' mental representations","30/09/2013","29/09/2017",253696,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/K009095/1","EC1FD17B-C7A2-42B6-9570-8869156D8B5C","924BE15C-91F2-4AAD-941A-3F338324B6AE","2DB7ED73-8E89-457A-A395-FAC12F929C1A","A5DC9BF7-7867-4D98-937B-7610C6B0CEF1","Other","Other"
"ESRC","ES/P008585/1","University of Edinburgh","Sch of Geosciences","Research Grant","Pearce","Jamie","Robert",NA,NA,NA,NA,NA,"Recession and Mental Health in Scotland: Do Personal or Community Factors promote Resilience to Labour Market Change?","01/02/2018","29/09/2019",128912,NA,"Scotland","Closed","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/P008585/1","DCA3E32A-65C2-442A-B3D1-9EC9B0310377","924BE15C-91F2-4AAD-941A-3F338324B6AE","2DB7ED73-8E89-457A-A395-FAC12F929C1A","BD7FD197-F411-496A-87AE-CFD6D3393E71","School of Geosciences","College of Science and Engineering"
